epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9907466769218445,0.6539504528045654,0.04449290782213211,0.01368267834186554,0.012987012974917889,0.9937617182731628,0.5523136258125305,0.0535895936191082,0.0,0.0
1,0.9955900311470032,0.8948885798454285,0.018136681988835335,0.6424528360366821,0.18817353248596191,0.9961069226264954,0.8625422120094299,0.024513235315680504,0.8787878751754761,0.43609023094177246
2,0.9967932105064392,0.9158787131309509,0.01405999157577753,0.7916868329048157,0.45261120796203613,0.9962945580482483,0.9482117891311646,0.014969812706112862,0.7596153616905212,0.5939849615097046
3,0.9972359538078308,0.9254436492919922,0.0121016139164567,0.8279386758804321,0.5371649861335754,0.9958255290985107,0.9601977467536926,0.014466065913438797,0.6506849527359009,0.7142857313156128
4,0.9974992275238037,0.931266725063324,0.011031854897737503,0.8470447063446045,0.5860735177993774,0.9953565001487732,0.9828847646713257,0.01223773043602705,0.5965909361839294,0.7894737124443054
5,0.9975696802139282,0.9447309374809265,0.00991746224462986,0.8305647969245911,0.62171870470047,0.9977955222129822,0.9956197142601013,0.0059259189292788506,0.8071428537368774,0.8496240377426147
6,0.9977730512619019,0.9489994645118713,0.009119671769440174,0.8503965139389038,0.6518375277519226,0.9976547956466675,0.9957268834114075,0.005770525429397821,0.7943262457847595,0.8421052694320679
7,0.9978142976760864,0.9520096778869629,0.008667093701660633,0.8451590538024902,0.6681403517723083,0.9978892803192139,0.9957976937294006,0.005275931674987078,0.8235294222831726,0.8421052694320679
8,0.9979631900787354,0.9525947570800781,0.00829840824007988,0.8634622097015381,0.6849958300590515,0.9982645511627197,0.9959370493888855,0.004422593861818314,0.8428571224212646,0.8872180581092834
9,0.9980243444442749,0.9534892439842224,0.007974166423082352,0.8653648495674133,0.6979828476905823,0.9984052777290344,0.9959368109703064,0.0045037539675831795,0.8510638475418091,0.902255654335022
10,0.9981067776679993,0.9561259150505066,0.007615762762725353,0.8701517581939697,0.7129040956497192,0.9981707334518433,0.995944619178772,0.004861145280301571,0.8012820482254028,0.9398496150970459
11,0.9981027841567993,0.9566695094108582,0.007537445053458214,0.862194299697876,0.7209174036979675,0.9976078867912292,0.9958948493003845,0.005501743406057358,0.7329545617103577,0.969924807548523
12,0.9982025027275085,0.9567782878875732,0.007293404545634985,0.860642671585083,0.7474440336227417,0.9989681243896484,0.996147096157074,0.0025453416164964437,0.8775510191917419,0.969924807548523
13,0.9984032511711121,0.9613835215568542,0.006685459520667791,0.8752327561378479,0.7792207598686218,0.9989681243896484,0.9961628913879395,0.002656001830473542,0.8724831938743591,0.9774436354637146
14,0.9984484910964966,0.9600716233253479,0.006554835010319948,0.8633669018745422,0.8049184679985046,0.9990150332450867,0.9961457848548889,0.0025386654306203127,0.8835616707801819,0.969924807548523
15,0.9986039996147156,0.9613032341003418,0.006249839439988136,0.8799172043800354,0.8220502734184265,0.9989681243896484,0.9962072968482971,0.00230811582878232,0.8675496578216553,0.9849624037742615
16,0.9986585378646851,0.9622635841369629,0.006078839302062988,0.8786999583244324,0.8366951942443848,0.9992495179176331,0.999976396560669,0.0013258066028356552,0.9090909361839294,0.9774436354637146
17,0.9986864328384399,0.9653139710426331,0.005913347937166691,0.8854380249977112,0.8350372910499573,0.9997654557228088,0.9999826550483704,0.0008621971937827766,0.9776119589805603,0.9849624037742615
18,0.9987462759017944,0.9644538760185242,0.005676326807588339,0.8889535069465637,0.8449848294258118,0.9997654557228088,0.9999890327453613,0.0007899629417806864,0.9776119589805603,0.9849624037742615
19,0.9987888336181641,0.9662575721740723,0.005572016350924969,0.89020174741745,0.8535507321357727,0.9997185468673706,0.9999852776527405,0.0008383495733141899,0.9635036587715149,0.9924812316894531
20,0.9987741708755493,0.9666580557823181,0.005583832040429115,0.8858368992805481,0.8554849624633789,0.9995778799057007,0.9999870657920837,0.0008386280969716609,0.9558823704719543,0.9774436354637146
21,0.9988313913345337,0.969176173210144,0.0053506530821323395,0.8900911211967468,0.8637745380401611,0.9997654557228088,0.9999913573265076,0.000683294259943068,0.9776119589805603,0.9849624037742615
22,0.9988194108009338,0.9698125123977661,0.005359266418963671,0.8931758999824524,0.8571428656578064,0.9997185468673706,0.999993085861206,0.0007355865091085434,0.970370352268219,0.9849624037742615
23,0.9988818764686584,0.9694796204566956,0.005129336845129728,0.8982225060462952,0.8657087683677673,0.9997185468673706,0.9999939799308777,0.0006289629964157939,0.970370352268219,0.9849624037742615
24,0.9987449645996094,0.97196364402771,0.005416516214609146,0.8824706673622131,0.8527217507362366,0.9993433356285095,0.9999876022338867,0.0013524527894333005,0.9103448390960693,0.9924812316894531
25,0.9988752603530884,0.9716120958328247,0.005078716203570366,0.894676923751831,0.8684719800949097,0.9997654557228088,0.9999977946281433,0.0005574958049692214,0.970588207244873,0.9924812316894531
26,0.9988486766815186,0.9726799130439758,0.005076284985989332,0.8909400701522827,0.8668140172958374,0.9996716976165771,0.9999952912330627,0.0007600311073474586,0.95652174949646,0.9924812316894531
27,0.998943030834198,0.9728882312774658,0.0049394406378269196,0.9036592245101929,0.8734456896781921,0.9997654557228088,0.9962349534034729,0.0008281418704427779,0.970588207244873,0.9924812316894531
28,0.998928427696228,0.9730067253112793,0.004917725455015898,0.8974286317825317,0.8775904774665833,0.9998123645782471,0.9999982118606567,0.0005307678366079926,0.9777777791023254,0.9924812316894531
29,0.9989031553268433,0.9740883111953735,0.0048962803557515144,0.8998282551765442,0.8687482476234436,0.9996247887611389,0.9999926090240479,0.0006867909105494618,0.9496402740478516,0.9924812316894531
30,0.998939037322998,0.9725887179374695,0.004939625971019268,0.9056658148765564,0.8701298832893372,0.9997654557228088,0.9999983310699463,0.000547520350664854,0.9637681245803833,1.0
31,0.9990068674087524,0.9744331240653992,0.004679177422076464,0.905879020690918,0.8856037855148315,0.9997654557228088,0.9999806880950928,0.0008619000436738133,0.9776119589805603,0.9849624037742615
32,0.9988765716552734,0.974755048751831,0.004967640619724989,0.8920294046401978,0.8720641136169434,0.9997654557228088,0.9999948740005493,0.0005452123587019742,0.970588207244873,0.9924812316894531
33,0.998947024345398,0.9766867756843567,0.004698756150901318,0.9019050598144531,0.8764852285385132,0.9996716976165771,0.9999983906745911,0.0007779347943142056,0.949999988079071,1.0
34,0.9989829063415527,0.9777801036834717,0.004618917126208544,0.9035633206367493,0.8828405737876892,0.9998123645782471,0.9999986290931702,0.00040982302743941545,0.9777777791023254,0.9924812316894531
35,0.9990307688713074,0.9780722260475159,0.004501798655837774,0.9102782607078552,0.8858800530433655,0.9999061822891235,0.9999991655349731,0.00035259974538348615,0.9924812316894531,0.9924812316894531
36,0.9989975690841675,0.9757968187332153,0.00457069743424654,0.9054628014564514,0.8839458227157593,0.9995778799057007,0.9999929666519165,0.0008502342971041799,0.9428571462631226,0.9924812316894531
37,0.9989709854125977,0.9766114354133606,0.004639423452317715,0.9003658890724182,0.8839458227157593,0.9996247887611389,0.9999932646751404,0.0007928002742119133,0.9496402740478516,0.9924812316894531
38,0.9989417195320129,0.9775500893592834,0.004675824195146561,0.895932674407959,0.8825642466545105,0.9997654557228088,0.9999799728393555,0.0008271298138424754,0.970588207244873,0.9924812316894531
39,0.9989935755729675,0.9780586957931519,0.004534445237368345,0.90264493227005,0.8864327073097229,0.9997654557228088,0.9999974966049194,0.0005116777610965073,0.970588207244873,0.9924812316894531
40,0.9990494251251221,0.9792848825454712,0.004348560702055693,0.9071789383888245,0.8938933610916138,0.999437153339386,0.9999773502349854,0.0014193515526130795,0.9290780425071716,0.9849624037742615
41,0.9990267753601074,0.9780923128128052,0.00445726839825511,0.9081141948699951,0.8875380158424377,0.9998123645782471,0.9999957084655762,0.0006327542942017317,0.9777777791023254,0.9924812316894531
42,0.9990480542182922,0.9765002131462097,0.004500319249927998,0.9089884757995605,0.8914064764976501,0.9997185468673706,0.9999940991401672,0.0008201897726394236,0.9635036587715149,0.9924812316894531
43,0.9990081787109375,0.9791656136512756,0.004425300285220146,0.9043062329292297,0.8878143429756165,0.999437153339386,0.999982476234436,0.0011918040690943599,0.9230769276618958,0.9924812316894531
44,0.9990401268005371,0.979913055896759,0.004278955049812794,0.9058559536933899,0.8933407068252563,0.9999061822891235,0.9999979138374329,0.0004543730174191296,0.9924812316894531,0.9924812316894531
45,0.9990427494049072,0.980292022228241,0.004301044158637524,0.9063639044761658,0.8933407068252563,0.9998123645782471,0.9999992847442627,0.0004436467424966395,0.970802903175354,1.0
46,0.9991132020950317,0.9808681607246399,0.004107641521841288,0.9167137145996094,0.8972091674804688,0.9999061822891235,0.9999989867210388,0.00031446589855477214,0.9924812316894531,0.9924812316894531
47,0.9990201592445374,0.9801298975944519,0.0043817986734211445,0.904321014881134,0.890577495098114,0.9997185468673706,0.9999982118606567,0.0006126206717453897,0.9635036587715149,0.9924812316894531
48,0.9990600347518921,0.9798638224601746,0.004269377328455448,0.9099099040031433,0.8930643796920776,0.9997654557228088,0.9999873042106628,0.0007508351118303835,0.9848484992980957,0.9774436354637146
49,0.9990440607070923,0.979893684387207,0.0043077608570456505,0.9098360538482666,0.889472246170044,0.9999061822891235,0.9999992847442627,0.00032905148691497743,0.9924812316894531,0.9924812316894531
50,0.9990720152854919,0.9812968373298645,0.0042157345451414585,0.9089890718460083,0.89693284034729,0.9998592734336853,0.9999911785125732,0.0005879118689335883,0.9779411554336548,1.0
51,0.999077320098877,0.9805201292037964,0.0041249035857617855,0.9093198776245117,0.8977618217468262,0.9999061822891235,0.9999996423721313,0.0003493996919132769,0.9851852059364319,1.0
52,0.9990707039833069,0.9811969995498657,0.004101774655282497,0.9103428721427917,0.8949986100196838,0.9999061822891235,0.9999993443489075,0.0004004869842901826,0.9924812316894531,0.9924812316894531
53,0.9990667104721069,0.982511043548584,0.004139071796089411,0.9098061323165894,0.8947222828865051,0.9999530911445618,0.9999994039535522,0.0003570083936210722,1.0,0.9924812316894531
54,0.9990853071212769,0.9837650060653687,0.004044906236231327,0.9124683141708374,0.89582759141922,0.9999061822891235,0.9999997019767761,0.00034088859683834016,0.9851852059364319,1.0
55,0.9990600347518921,0.9819073677062988,0.0042288824915885925,0.9067038893699646,0.89693284034729,0.9998123645782471,0.9999998211860657,0.00045894517097622156,0.970802903175354,1.0
56,0.9990813136100769,0.9828179478645325,0.004117982927709818,0.9105440378189087,0.8972091674804688,0.9997654557228088,0.9999918341636658,0.0006654445896856487,0.970588207244873,0.9924812316894531
57,0.9990932941436768,0.9831314086914062,0.004062794614583254,0.9144792556762695,0.8952749371528625,0.9997654557228088,0.9999975562095642,0.0004738359129987657,0.970588207244873,0.9924812316894531
58,0.9990653395652771,0.9822113513946533,0.004173737019300461,0.9113995432853699,0.8925117254257202,0.9997654557228088,0.9999985098838806,0.0006476814742200077,0.9637681245803833,1.0
59,0.9990879893302917,0.982823371887207,0.004047267604619265,0.9125176072120667,0.8963801860809326,0.9999530911445618,0.9999996423721313,0.00038326121284626424,1.0,0.9924812316894531
60,0.9991171956062317,0.9837127327919006,0.003906536381691694,0.9170194864273071,0.8977618217468262,0.9998123645782471,0.9999942779541016,0.0005924066645093262,0.970802903175354,1.0
61,0.9991012811660767,0.9827073216438293,0.0039520831778645515,0.9136913418769836,0.8980381488800049,0.9997654557228088,0.9999886751174927,0.0006805537268519402,0.9776119589805603,0.9849624037742615
62,0.9990467429161072,0.9832761287689209,0.004043255932629108,0.9064425826072693,0.8941696882247925,0.9998592734336853,0.9999992847442627,0.0004062397638335824,0.9850746393203735,0.9924812316894531
63,0.9990839958190918,0.982302725315094,0.004066661465913057,0.9112858176231384,0.89693284034729,0.9999061822891235,0.9999993443489075,0.00034534194855950773,0.9924812316894531,0.9924812316894531
64,0.9991397857666016,0.9834606647491455,0.0038551101461052895,0.9178852438926697,0.9019066095352173,0.9999530911445618,0.9999997019767761,0.00027632457204163074,0.9925373196601868,1.0
65,0.9991025924682617,0.9831438660621643,0.003988157957792282,0.9148816466331482,0.89693284034729,0.9999530911445618,1.0,0.0002651121176313609,0.9925373196601868,1.0
66,0.9991358518600464,0.9816517233848572,0.003925601951777935,0.9180512428283691,0.9008013010025024,0.9999530911445618,1.0,0.0002971930953208357,0.9925373196601868,1.0
67,0.9991211891174316,0.9843779802322388,0.003959600813686848,0.9138220548629761,0.9024592638015747,0.9998592734336853,0.999993622303009,0.0005296479794196784,0.9924242496490479,0.9849624037742615
68,0.999053418636322,0.982975423336029,0.004097548313438892,0.9093213081359863,0.8922353982925415,0.9997185468673706,0.9999845623970032,0.0009915155824273825,0.9568345546722412,1.0
69,0.9991171956062317,0.9838137030601501,0.003927888348698616,0.915144681930542,0.8999723792076111,0.9999530911445618,0.9999999403953552,0.00026881671510636806,0.9925373196601868,1.0
70,0.9991371631622314,0.9841422438621521,0.003828161396086216,0.9173693060874939,0.9019066095352173,0.9999530911445618,1.0,0.00027516568661667407,0.9925373196601868,1.0
71,0.9991491436958313,0.9822916984558105,0.0038700520526617765,0.9196956753730774,0.9019066095352173,0.9999530911445618,0.9999997019767761,0.0002575128455646336,0.9925373196601868,1.0
72,0.9991025924682617,0.984734058380127,0.003934485837817192,0.9169971942901611,0.8944459557533264,0.9999530911445618,1.0000001192092896,0.0002875078353099525,0.9925373196601868,1.0
73,0.9991092085838318,0.9845350980758667,0.0038969600573182106,0.9157034158706665,0.8974854946136475,0.9999530911445618,0.9999895095825195,0.0005277489544823766,0.9925373196601868,1.0
74,0.9991677403450012,0.9834677577018738,0.0037822567392140627,0.9214305877685547,0.9041171669960022,0.9999530911445618,1.0,0.00028974993620067835,1.0,0.9924812316894531
75,0.9991557598114014,0.9855886101722717,0.0037016477435827255,0.9181614518165588,0.9052224159240723,0.9999061822891235,0.9962351322174072,0.0005444823182187974,0.9924812316894531,0.9924812316894531
76,0.9991464614868164,0.9850835800170898,0.00385002582333982,0.9201241731643677,0.9008013010025024,0.9999061822891235,0.9999989867210388,0.0003719564701896161,0.9851852059364319,1.0
77,0.9991517663002014,0.9845715165138245,0.0038578854873776436,0.9195046424865723,0.9027355909347534,0.9999530911445618,0.9999997615814209,0.0002839821681845933,0.9925373196601868,1.0
78,0.9991238713264465,0.9849344491958618,0.0038924464024603367,0.915730357170105,0.9008013010025024,0.9998123645782471,0.9999843835830688,0.0007140327943488955,0.970802903175354,1.0
79,0.9991411566734314,0.9842897653579712,0.003787209978327155,0.9167367815971375,0.9035645127296448,0.9999530911445618,1.0,0.0002829186269082129,0.9925373196601868,1.0
80,0.9991211891174316,0.9848505258560181,0.0038646336179226637,0.9159167408943176,0.8999723792076111,0.9985459446907043,0.999809205532074,0.004772395361214876,0.8109756112098694,1.0
81,0.9991158843040466,0.9860755205154419,0.0038245636969804764,0.9105058312416077,0.9052224159240723,0.9999530911445618,1.0,0.0002858644293155521,0.9925373196601868,1.0
82,0.9991358518600464,0.985403835773468,0.0038082152605056763,0.9166432619094849,0.9024592638015747,0.9999061822891235,1.0,0.00036884276778437197,0.9851852059364319,1.0
83,0.9991903305053711,0.9857213497161865,0.0036508063785731792,0.9225154519081116,0.9079856276512146,0.9999530911445618,1.0,0.00030243603396229446,0.9925373196601868,1.0
84,0.9991517663002014,0.9848864078521729,0.003749667666852474,0.9197409152984619,0.9024592638015747,0.9999530911445618,1.0,0.0002899170503951609,0.9925373196601868,1.0
85,0.999189019203186,0.9865444302558899,0.0036289896816015244,0.9234449863433838,0.9066040515899658,0.9999530911445618,1.0,0.0002405241539236158,0.9925373196601868,1.0
86,0.9991451501846313,0.983771026134491,0.0037846402265131474,0.9163402318954468,0.9049460887908936,0.9999530911445618,0.9999997019767761,0.0002685615327209234,1.0,0.9924812316894531
87,0.9991504549980164,0.9847398400306702,0.0037531426642090082,0.91806960105896,0.9041171669960022,1.0,1.0,0.00031188249704428017,1.0,1.0
88,0.9991650581359863,0.984747052192688,0.0037294733338057995,0.9192599058151245,0.9060513973236084,0.9999530911445618,1.0,0.0003031705564353615,1.0,0.9924812316894531
89,0.9991544485092163,0.9855538010597229,0.0037060093600302935,0.9193140268325806,0.9035645127296448,1.0,1.0,0.00025168026331812143,1.0,1.0
90,0.999198317527771,0.9864433407783508,0.003549850545823574,0.9247887134552002,0.9071566462516785,0.9999530911445618,1.0,0.00025969487614929676,0.9925373196601868,1.0
91,0.9991916418075562,0.9872480034828186,0.003605626756325364,0.9211188554763794,0.9099198579788208,0.9999530911445618,1.0,0.0003088870726060122,1.0,0.9924812316894531
92,0.9991544485092163,0.984177827835083,0.0037681101821362972,0.9212086796760559,0.9013539552688599,0.9999530911445618,0.9999989867210388,0.0004055027093272656,0.9925373196601868,1.0
93,0.9991584420204163,0.9854480624198914,0.003728976473212242,0.9182072877883911,0.9057750701904297,0.9999530911445618,1.0,0.0003432977828197181,1.0,0.9924812316894531
94,0.9991703629493713,0.9868353009223938,0.0036012637428939342,0.9207642674446106,0.905498743057251,1.0,1.0,0.000229548619245179,1.0,1.0
95,0.9991650581359863,0.9866912364959717,0.0036417124792933464,0.9187902808189392,0.9066040515899658,0.9999530911445618,1.0,0.0002886421571020037,0.9925373196601868,1.0
96,0.9991730451583862,0.9867080450057983,0.0035995482467114925,0.9193954467773438,0.9077093005180359,1.0,0.9999999403953552,0.0002011859614867717,1.0,1.0
97,0.9992116093635559,0.9856408834457397,0.0035968669690191746,0.9271597862243652,0.9074329733848572,0.9999530911445618,1.0,0.0002403321414021775,0.9925373196601868,1.0
98,0.9991743564605713,0.9856963753700256,0.003667121985927224,0.9191834330558777,0.9082619547843933,0.9999530911445618,0.9999971985816956,0.00034343352308496833,0.9925373196601868,1.0
99,0.9991570711135864,0.9859933257102966,0.0036784408148378134,0.920067548751831,0.9032881855964661,1.0,1.0,0.0002039899118244648,1.0,1.0
100,0.9991504549980164,0.9870972037315369,0.0036867421586066484,0.9192458987236023,0.9027355909347534,1.0,1.0,0.0001951843878487125,1.0,1.0
101,0.9991690516471863,0.9866583943367004,0.0035960746463388205,0.9205056428909302,0.905498743057251,1.0,1.0,0.00024760508676990867,1.0,1.0
102,0.999202311038971,0.9872393608093262,0.0035503203980624676,0.9217658638954163,0.9115777611732483,1.0,1.0,0.0002586724003776908,1.0,1.0
103,0.9991677403450012,0.9859674572944641,0.0036568553186953068,0.917900025844574,0.9082619547843933,0.9999530911445618,1.0,0.00024968263460323215,0.9925373196601868,1.0
104,0.9991610646247864,0.9866661429405212,0.003672234946861863,0.9173184633255005,0.9074329733848572,1.0,1.0,0.00026289874222129583,1.0,1.0
105,0.9991504549980164,0.9859626889228821,0.0037059583701193333,0.9190101027488708,0.9030118584632874,0.9999530911445618,1.0,0.00017376056348439306,0.9925373196601868,1.0
106,0.9991677403450012,0.9868382215499878,0.0036393620539456606,0.9162725806236267,0.9101961851119995,0.9999530911445618,1.0,0.0002844772825483233,0.9925373196601868,1.0
107,0.9991570711135864,0.9858704209327698,0.003691313322633505,0.9181843400001526,0.905498743057251,0.9999530911445618,1.0,0.00024601034238003194,0.9925373196601868,1.0
108,0.9991624355316162,0.9867251515388489,0.0036051098722964525,0.916179358959198,0.9090909361839294,1.0,1.0,0.00020933730411343277,1.0,1.0
109,0.9991584420204163,0.98450767993927,0.003708414500579238,0.9193820357322693,0.9043934941291809,1.0,1.0,0.0002481729898136109,1.0,1.0
110,0.9991797208786011,0.9867177605628967,0.003501482540741563,0.9197427034378052,0.9088146090507507,1.0,1.0,0.00023030627926345915,1.0,1.0
111,0.9991703629493713,0.9861865639686584,0.003615140449255705,0.9202919006347656,0.9060513973236084,0.9999530911445618,1.0,0.00030570727540180087,0.9925373196601868,1.0
112,0.9991544485092163,0.9853358268737793,0.0036365105770528316,0.9186078906059265,0.9043934941291809,1.0,1.0,0.00021967290376778692,1.0,1.0
113,0.9991690516471863,0.9867935180664062,0.0036220287438482046,0.9207419753074646,0.9052224159240723,1.0,1.0,0.0001860393094830215,1.0,1.0
114,0.9992381930351257,0.9861255288124084,0.003533374285325408,0.9261331558227539,0.9146173000335693,1.0,1.0,0.00020362234499771148,1.0,1.0
115,0.9991823434829712,0.986175537109375,0.0035916450433433056,0.919787585735321,0.9093672037124634,1.0,1.0,0.00027739329379983246,1.0,1.0
116,0.9991610646247864,0.9858365058898926,0.0036938912235200405,0.9191918969154358,0.9052224159240723,1.0,1.0,0.00020337609748821706,1.0,1.0
117,0.9991916418075562,0.9871329665184021,0.003602094715461135,0.9213545918464661,0.9096435308456421,1.0,1.0,0.0002011456381296739,1.0,1.0
118,0.9992009401321411,0.9858903884887695,0.0035802770871669054,0.9234007000923157,0.9093672037124634,1.0,1.0,0.00026142800925299525,1.0,1.0
